1.12	4.08	7.29	8.03	0.39	8.08	7.18	6.98	50.00	40.00	2.00
1.06	4.44	7.65	8.70	0.37	8.00	7.22	6.93	50.00	40.00	2.00
0.94	4.38	7.29	8.39	0.36	8.04	7.18	6.93	50.00	40.00	2.00
1.37	4.88	7.80	7.96	0.37	7.98	7.25	6.88	50.00	40.00	2.00
0.68	3.24	8.80	7.20	0.36	8.03	7.26	7.03	50.00	40.00	2.00
1.16	4.18	6.97	8.66	0.43	8.09	7.22	7.00	50.00	40.00	2.00
1.12	4.15	7.78	8.90	0.50	7.98	7.20	6.93	50.00	40.00	2.00
0.70	4.14	7.93	9.28	0.47	8.01	7.20	7.06	50.00	40.00	2.00
0.83	3.83	7.86	8.94	0.53	8.16	7.28	7.02	50.00	40.00	2.00
0.90	4.43	7.45	8.50	0.48	8.04	7.22	6.98	50.00	40.00	2.00
0.33	4.15	8.79	9.65	0.50	8.13	7.38	7.01	50.00	40.00	2.00
1.07	3.61	7.82	8.41	0.43	8.07	7.22	6.99	50.00	40.00	2.00
1.12	4.18	7.86	8.93	0.40	8.02	7.09	6.88	50.00	40.00	2.00
0.87	3.53	8.67	9.15	0.40	8.00	7.18	6.94	50.00	40.00	2.00
1.55	4.60	8.79	9.50	0.40	7.94	7.13	6.89	50.00	40.00	2.00
1.14	4.66	8.69	9.62	0.35	7.96	7.13	6.81	50.00	40.00	2.00
0.25	3.49	8.75	9.86	0.41	8.01	7.26	7.07	60.00	40.00	2.00
1.60	4.86	8.23	9.98	0.40	7.92	7.22	6.90	60.00	40.00	2.00
1.46	4.14	8.16	9.58	0.38	7.96	7.30	6.96	60.00	40.00	2.00
1.11	4.40	8.37	8.79	0.48	7.81	7.09	6.89	60.00	40.00	2.00
0.78	3.05	7.54	9.03	0.52	7.75	7.12	6.90	60.00	40.00	2.00
0.98	4.28	7.08	8.84	0.46	7.85	7.11	6.86	60.00	40.00	2.00
0.78	3.98	7.46	8.55	0.46	7.70	7.11	6.85	60.00	40.00	2.00
0.92	3.86	8.21	9.78	0.50	7.68	7.13	6.90	60.00	40.00	2.00
0.65	3.65	8.74	10.03	0.50	7.52	7.07	6.89	60.00	40.00	2.00
0.25	3.35	8.76	9.92	0.48	7.76	7.25	7.07	60.00	40.00	2.00
0.51	4.47	8.90	10.90	0.35	7.75	7.15	6.99	60.00	40.00	2.00
1.03	4.08	8.63	9.86	0.40	7.91	7.30	6.90	60.00	40.00	2.00
1.30	3.20	8.24	10.50	0.47	7.78	7.11	6.98	60.00	40.00	2.00
0.73	4.36	8.80	10.10	0.39	7.79	7.15	6.94	60.00	40.00	2.00
1.02	3.62	9.94	10.20	0.35	7.93	7.12	6.95	60.00	40.00	2.00
1.40	3.00	9.24	10.60	0.48	7.93	7.21	6.95	60.00	40.00	2.00
0.32	4.17	9.59	10.20	0.43	7.92	7.27	6.96	60.00	40.00	2.00
1.05	3.82	9.88	10.20	0.35	8.02	7.20	6.95	60.00	40.00	2.00
1.37	3.35	9.32	10.80	0.40	7.95	7.19	7.01	60.00	40.00	2.00
0.45	3.30	9.23	10.80	0.39	8.01	7.35	7.10	60.00	40.00	2.00
0.97	3.64	9.11	10.70	0.42	8.06	7.24	6.98	60.00	40.00	2.00
1.34	3.35	9.65	10.50	0.45	8.02	7.26	6.98	60.00	40.00	2.00
0.96	3.61	9.64	10.00	0.49	7.94	7.21	6.99	60.00	40.00	2.00
0.79	3.46	11.80	10.20	0.40	8.08	7.18	6.99	60.00	40.00	2.00
1.44	3.10	9.76	10.90	0.46	7.75	7.11	7.01	60.00	40.00	2.00
0.46	3.23	10.20	11.60	0.42	7.98	7.28	6.98	60.00	40.00	2.00
