1.28	3.99	7.92	8.05	0.32	7.82	7.02	6.94	50.00	40.00	2.00
0.93	4.20	7.51	8.64	0.35	7.98	7.23	6.94	50.00	40.00	2.00
0.92	4.32	8.07	7.98	0.35	8.01	7.22	6.92	50.00	40.00	2.00
1.69	4.29	7.50	8.37	0.38	8.04	7.14	6.93	50.00	40.00	2.00
0.74	3.31	8.02	7.92	0.36	8.03	7.22	6.98	50.00	40.00	2.00
1.82	4.16	7.69	8.50	0.45	8.01	7.15	6.96	50.00	40.00	2.00
1.15	3.68	8.12	8.94	0.54	7.90	7.17	6.96	50.00	40.00	2.00
0.39	4.68	8.64	8.16	0.50	7.98	7.22	6.97	50.00	40.00	2.00
0.88	3.33	8.06	9.12	0.59	8.09	7.32	7.06	50.00	40.00	2.00
1.79	4.50	8.19	9.55	0.49	8.00	7.16	6.96	50.00	40.00	2.00
0.39	4.20	7.87	9.69	0.50	8.04	7.37	6.96	50.00	40.00	2.00
1.70	3.45	8.35	9.18	0.38	7.95	7.12	6.98	50.00	40.00	2.00
1.34	4.10	7.84	8.86	0.38	8.08	7.12	6.85	50.00	40.00	2.00
1.27	3.62	8.99	9.19	0.42	7.96	7.11	6.96	50.00	40.00	2.00
0.71	4.50	8.27	10.70	0.42	7.90	7.22	6.95	50.00	40.00	2.00
1.79	3.55	8.03	9.25	0.44	7.97	7.15	6.95	50.00	40.00	2.00
0.87	3.51	8.45	9.03	0.45	8.00	7.23	7.04	60.00	40.00	2.00
1.20	4.60	8.75	9.22	0.44	7.94	7.20	6.88	60.00	40.00	2.00
1.29	4.26	8.19	9.72	0.40	7.94	7.10	6.98	60.00	40.00	2.00
0.94	4.51	7.83	8.48	0.49	7.82	7.17	6.91	60.00	40.00	2.00
1.45	3.18	8.58	9.25	0.49	7.77	7.08	6.91	60.00	40.00	2.00
1.06	4.17	6.41	8.93	0.43	7.79	7.11	6.85	60.00	40.00	2.00
0.25	3.85	7.20	8.48	0.43	7.68	7.09	6.84	60.00	40.00	2.00
0.91	3.84	7.34	8.19	0.49	7.69	7.07	6.76	60.00	40.00	2.00
0.97	4.15	8.80	9.50	0.49	7.57	7.09	6.83	60.00	40.00	2.00
0.48	3.40	8.54	9.87	0.40	7.75	7.23	7.05	60.00	40.00	2.00
0.54	3.45	8.87	10.80	0.42	7.76	7.14	6.98	60.00	40.00	2.00
1.40	3.31	8.92	9.58	0.42	7.80	7.12	6.97	60.00	40.00	2.00
1.00	3.46	8.53	10.30	0.48	7.79	7.22	6.95	60.00	40.00	2.00
0.51	4.44	8.39	10.60	0.39	7.78	7.13	6.92	60.00	40.00	2.00
1.17	3.66	9.67	9.83	0.39	7.84	7.15	6.93	60.00	40.00	2.00
0.98	2.90	9.27	9.88	0.47	7.89	7.18	6.92	60.00	40.00	2.00
0.68	3.27	8.65	9.96	0.47	7.87	7.22	7.08	60.00	40.00	2.00
0.52	3.32	9.62	9.98	0.38	7.98	7.18	7.03	60.00	40.00	2.00
2.04	3.30	9.63	10.40	0.38	7.98	7.15	7.02	60.00	40.00	2.00
0.64	3.42	9.15	9.67	0.44	7.98	7.25	7.08	60.00	40.00	2.00
0.76	3.71	9.68	10.50	0.40	8.01	7.22	6.96	60.00	40.00	2.00
1.40	3.80	9.97	10.70	0.42	7.98	7.12	6.96	60.00	40.00	2.00
1.11	4.01	10.40	11.90	0.50	7.92	7.18	6.93	60.00	40.00	2.00
0.71	3.21	10.90	11.80	0.41	7.96	7.20	7.01	60.00	40.00	2.00
1.47	3.37	9.26	10.30	0.43	7.74	7.12	6.98	60.00	40.00	2.00
0.95	3.51	10.40	10.90	0.45	7.82	7.16	6.98	60.00	40.00	2.00
